Date,Department,Partition,Jobs_Submitted,Jobs_Completed,Jobs_Failed,GPU_Hours,CPU_Hours,Memory_GB_Hours,Storage_Read_GB,Storage_Write_GB,Avg_Wait_Min,Max_Wait_Min,Avg_GPU_Util_PCT,Energy_kWh
2025-09-12,Medical Research,priority,14,13,0,208,384,51826,3087,600,51,158,63.6,1144.0
2025-09-14,Medical Research,priority,25,24,0,4,752,668,1504,686,74,210,79.1,22.0
2025-09-16,Medical Research,interactive,28,25,0,60,124,34116,1889,323,1,189,84.2,330.0
2025-09-18,Medical Research,interactive,44,37,3,186,404,76277,3285,343,87,149,34.1,1023.0
2025-09-20,Medical Research,debug,16,15,0,182,230,35641,4882,770,23,300,31.4,1001.0
2025-09-22,Medical Research,debug,21,17,1,167,649,50272,4731,766,55,444,51.5,918.5
2025-09-24,Medical Research,cpu,19,16,0,356,878,117830,4761,1364,13,245,83.6,1958.0
2025-09-26,Medical Research,cpu,32,30,1,450,681,213121,4603,1205,5,295,74.1,2475.0
2025-09-28,Medical Research,gpu,4,3,0,2,549,234,4514,299,66,288,36.7,11.0
2025-09-28,Medical Research,gpu,20,17,1,119,906,70818,2411,1888,98,222,69.6,654.5
2025-10-01,Medical Research,priority,22,20,0,77,323,23629,3664,857,13,450,55.3,423.5
2025-10-03,Medical Research,priority,38,35,2,63,915,19018,1856,2041,33,421,66.7,346.5
2025-10-05,Medical Research,interactive,36,30,0,439,428,252738,1282,1369,32,232,45.6,2414.5
2025-10-07,Medical Research,interactive,26,24,1,166,486,43770,2340,670,84,43,57.1,913.0
2025-10-09,Medical Research,debug,36,32,2,318,173,73155,4227,231,12,360,73.6,1749.0
2025-10-11,Medical Research,debug,13,12,0,396,515,60563,81,513,84,10,94.2,2178.0
2025-10-13,Medical Research,cpu,40,34,0,292,701,61977,360,2227,91,63,79.1,1606.0
2025-10-15,Medical Research,cpu,13,12,0,157,448,16716,3094,1733,24,334,77.3,863.5
2025-10-17,Medical Research,gpu,14,12,0,466,150,82576,3385,1724,36,402,70.8,2563.0
2025-10-18,Medical Research,priority,28,24,1,312,180,163149,2693,1480,63,212,89.5,1716.0
2025-10-20,Medical Research,priority,40,36,1,61,500,18010,2320,1326,42,335,48.2,335.5
2025-10-22,Medical Research,interactive,34,30,2,447,534,119040,4452,663,47,97,48.4,2458.5
2025-10-24,Medical Research,interactive,38,36,1,428,354,111709,1058,207,86,75,71.2,2354.0
2025-10-26,Medical Research,debug,37,35,1,448,348,137410,3929,1209,14,173,92.3,2464.0
2025-10-28,Medical Research,debug,4,3,0,191,773,82707,3706,2298,98,237,61.8,1050.5
2025-10-28,Medical Research,cpu,14,13,0,89,191,22144,529,2424,12,208,51.9,489.5
2025-11-02,Medical Research,cpu,31,27,1,388,822,134630,2048,1230,13,203,74.4,2134.0
2025-11-04,Medical Research,gpu,17,16,1,151,997,55198,3531,1280,34,411,94.4,830.5
2025-11-06,Medical Research,gpu,23,22,0,36,270,9137,49,547,44,167,36.2,198.0
2025-11-07,Medical Research,priority,36,30,1,248,177,41162,3822,333,24,117,46.7,1364.0
2025-11-09,Medical Research,priority,11,9,0,70,176,25690,3096,1255,68,236,33.6,385.0
2025-11-11,Medical Research,interactive,7,6,0,401,251,183112,2267,1950,118,91,79.0,2205.5
2025-11-13,Medical Research,interactive,34,33,1,475,281,157737,1354,748,42,274,67.8,2612.5
2025-11-15,Medical Research,debug,21,19,1,26,827,13995,1258,136,15,43,81.2,143.0
2025-11-17,Medical Research,debug,43,36,0,228,464,36136,3437,656,42,254,82.9,1254.0
2025-11-19,Medical Research,cpu,44,42,0,367,729,210021,2754,428,41,292,54.7,2018.5
2025-11-21,Medical Research,cpu,8,6,0,241,425,95403,1143,173,4,345,30.8,1325.5
2025-11-23,Medical Research,gpu,36,33,2,73,238,43355,4875,377,53,188,35.2,401.5
2025-11-24,Medical Research,priority,18,16,1,203,661,107778,3810,1998,111,69,89.5,1116.5
2025-11-26,Medical Research,priority,26,23,0,101,701,26000,2389,1633,101,415,30.2,555.5
2025-11-28,Medical Research,interactive,35,32,0,253,137,55979,3728,2448,34,120,79.2,1391.5
2025-11-28,Medical Research,interactive,34,31,0,432,352,96519,2378,1182,32,238,58.0,2376.0
2025-12-02,Medical Research,debug,14,13,0,465,879,99712,126,1719,40,81,91.3,2557.5
2025-12-04,Medical Research,debug,44,42,1,412,193,232713,2329,493,12,87,35.6,2266.0
2025-12-06,Medical Research,cpu,32,31,2,370,589,129944,2364,838,102,110,84.4,2035.0
2025-12-08,Medical Research,cpu,42,41,1,395,103,234690,2169,585,84,307,83.8,2172.5
2025-12-10,Medical Research,gpu,33,30,1,235,469,93909,3740,1995,30,444,46.7,1292.5
2025-12-12,Medical Research,gpu,24,20,0,317,608,60368,175,2488,58,272,37.6,1743.5
2025-12-13,Medical Research,priority,9,8,0,127,78,42711,1763,1305,40,313,84.7,698.5
2025-12-15,Medical Research,priority,39,35,0,392,390,87539,4816,1773,88,285,43.6,2156.0
2025-12-17,Medical Research,interactive,29,25,0,55,106,13779,4101,129,105,204,69.7,302.5
2025-12-19,Medical Research,interactive,30,25,2,210,691,98378,2447,1452,32,89,54.8,1155.0
2025-12-21,Medical Research,debug,38,33,1,196,813,26059,2205,1848,62,99,66.7,1078.0
2025-12-23,Medical Research,debug,36,34,0,297,370,56944,3436,1835,83,233,53.0,1633.5
2025-12-25,Medical Research,cpu,33,31,1,498,715,278384,256,1457,34,141,45.7,2739.0
2025-12-27,Medical Research,cpu,20,17,0,146,828,40278,3685,712,21,145,40.5,803.0
2025-12-28,Medical Research,gpu,29,25,0,451,464,165663,671,1047,64,251,37.6,2480.5
