Date,Node_ID,Row,Primary_Department,Avg_GPU_Utilization_PCT,Avg_Memory_Utilization_PCT,Avg_SM_Clock_MHz,Avg_Power_W,Max_Temperature_C,ECC_Correctable_Errors,ECC_Uncorrectable_Errors,XID_Errors,Jobs_Run,Total_GPU_Hours,PCIe_Replay_Count,NVLink_Errors,Fan_Speed_PCT
2025-09-22,hpc-gpu-056,C,Medical Research,93.6,66.6,1410,391.0,79.3,0,0,0,6,179.8,3,1,98.0
2025-09-22,hpc-gpu-057,C,Physics,73.9,59.6,1410,381.0,74.0,0,0,0,1,141.9,2,0,91.0
2025-09-22,hpc-gpu-058,C,Biology,85.2,74.8,1410,401.0,80.3,0,0,0,1,163.5,0,0,99.0
2025-09-22,hpc-gpu-065,C,Physics,90.5,83.5,1410,418.0,82.9,0,0,0,3,173.8,0,0,103.0
2025-09-22,hpc-gpu-066,C,Biology,85.1,79.4,1410,409.0,79.8,0,0,0,4,163.5,1,1,98.0
2025-09-22,hpc-gpu-071,C,Engineering,74.7,51.7,1410,381.0,77.7,0,0,0,4,143.5,4,1,96.0
2025-09-22,hpc-gpu-072,C,Medical Research,79.8,73.7,1410,370.0,76.6,0,0,0,3,153.1,0,1,93.0
2025-09-23,hpc-gpu-049,C,Physics,91.1,56.1,1410,396.0,91.1,0,0,0,7,174.8,2,0,115.0
2025-09-23,hpc-gpu-050,C,Biology,82.6,73.8,1410,389.0,77.7,0,0,0,6,158.6,4,1,97.0
2025-09-23,hpc-gpu-052,C,Computer Science,78.6,55.7,1410,353.0,78.2,0,0,0,10,150.9,0,0,96.0
2025-09-23,hpc-gpu-057,C,Physics,98.2,81.4,1410,422.0,81.4,0,0,0,2,188.6,3,0,103.0
2025-09-23,hpc-gpu-064,C,Medical Research,78.2,65.0,1410,382.0,81.8,0,0,0,10,150.2,4,1,102.0
2025-09-23,hpc-gpu-065,C,Physics,87.4,55.4,1410,391.0,77.9,0,0,0,11,167.8,4,1,97.0
2025-09-23,hpc-gpu-068,C,Computer Science,54.9,41.6,1410,370.0,65.3,0,0,0,5,105.3,3,0,79.0
2025-09-23,hpc-gpu-072,C,Medical Research,64.4,44.1,1410,343.0,75.8,0,0,0,3,123.7,0,0,94.0
2025-09-24,hpc-gpu-049,C,Physics,99.4,91.5,1410,390.0,89.6,0,0,0,3,190.8,4,1,113.0
2025-09-24,hpc-gpu-055,C,Engineering,79.6,60.0,1410,401.0,77.6,0,0,0,0,152.8,2,0,96.0
2025-09-24,hpc-gpu-059,C,Chemistry,74.6,45.7,1410,391.0,80.8,0,0,0,5,143.2,0,1,100.0
2025-09-24,hpc-gpu-063,C,Engineering,80.9,56.7,1410,388.0,79.1,0,0,0,0,155.3,4,1,100.0
2025-09-24,hpc-gpu-067,C,Chemistry,67.7,63.7,1410,350.0,72.9,0,0,0,9,130.0,4,0,89.0
2025-09-24,hpc-gpu-071,C,Engineering,70.9,59.7,1410,350.0,74.6,0,0,0,11,136.1,3,1,91.0
2025-09-24,hpc-gpu-072,C,Medical Research,91.9,69.1,1410,369.0,87.8,0,0,0,2,176.5,4,1,110.0
2025-09-25,hpc-gpu-049,C,Physics,95.3,83.3,1410,405.0,77.4,0,0,0,4,183.0,2,0,96.0
2025-09-25,hpc-gpu-050,C,Biology,83.9,69.0,1410,415.0,84.5,0,0,0,6,161.1,4,1,106.0
2025-09-25,hpc-gpu-051,C,Chemistry,81.8,63.0,1410,394.0,81.3,0,0,0,0,157.0,4,1,100.0
2025-09-25,hpc-gpu-055,C,Engineering,75.3,49.7,1410,358.0,74.9,0,0,0,3,144.6,4,1,92.0
2025-09-25,hpc-gpu-056,C,Medical Research,68.9,45.4,1410,360.0,75.1,0,0,0,2,132.3,2,0,93.0
2025-09-25,hpc-gpu-057,C,Physics,99.7,81.8,1410,415.0,80.7,0,0,0,1,191.4,4,0,102.0
2025-09-25,hpc-gpu-058,C,Biology,79.1,53.8,1410,366.0,77.8,0,0,0,1,151.9,2,1,95.0
2025-09-25,hpc-gpu-063,C,Engineering,78.7,63.2,1410,363.0,77.2,0,0,0,11,151.1,0,0,97.0
2025-09-25,hpc-gpu-064,C,Medical Research,97.2,82.1,1410,376.0,85.3,0,0,0,4,186.5,2,1,106.0
2025-09-25,hpc-gpu-065,C,Physics,87.1,72.8,1410,382.0,81.5,0,0,0,2,167.2,3,0,102.0
2025-09-25,hpc-gpu-069,C,Earth Sciences,48.8,39.7,1410,355.0,65.0,0,0,0,0,93.8,1,0,76.0
2025-09-25,hpc-gpu-071,C,Engineering,53.4,38.6,1410,368.0,67.1,0,0,0,1,102.6,4,0,79.0
2025-09-25,hpc-gpu-072,C,Medical Research,94.4,87.1,1410,403.0,90.6,0,0,0,8,181.3,4,0,114.0
2025-09-26,hpc-gpu-049,C,Physics,87.1,63.1,1410,368.0,81.9,0,0,0,2,167.3,3,1,103.0
2025-09-26,hpc-gpu-052,C,Computer Science,75.9,70.9,1410,412.0,83.9,0,0,0,11,145.7,3,0,105.0
2025-09-26,hpc-gpu-055,C,Engineering,83.5,54.7,1410,365.0,76.6,0,0,0,9,160.3,1,1,95.0
2025-09-26,hpc-gpu-056,C,Medical Research,93.0,86.7,1410,396.0,82.2,0,0,0,2,178.6,4,0,103.0
2025-09-26,hpc-gpu-057,C,Physics,86.5,63.5,1410,389.0,75.3,0,0,0,2,166.2,1,1,92.0
2025-09-26,hpc-gpu-058,C,Biology,86.1,72.9,1410,391.0,81.8,0,0,0,0,165.3,1,0,101.0
2025-09-26,hpc-gpu-061,C,Earth Sciences,73.2,46.5,1410,370.0,75.6,0,0,0,8,140.5,1,0,91.0
2025-09-26,hpc-gpu-063,C,Engineering,84.9,72.2,1410,355.0,77.1,0,0,0,5,163.0,1,0,94.0
2025-09-26,hpc-gpu-064,C,Medical Research,73.0,56.1,1410,370.0,76.1,0,0,0,6,140.2,4,1,94.0
2025-09-26,hpc-gpu-065,C,Physics,100.0,81.5,1410,394.0,83.6,0,0,0,0,192.0,2,0,105.0
2025-09-26,hpc-gpu-066,C,Biology,78.0,59.3,1410,386.0,77.1,0,0,0,4,149.9,2,0,94.0
2025-09-26,hpc-gpu-067,C,Chemistry,75.8,69.9,1410,396.0,74.7,0,0,0,8,145.6,3,1,92.0
2025-09-26,hpc-gpu-071,C,Engineering,75.9,63.7,1410,370.0,75.5,0,0,0,8,145.6,3,0,94.0
2025-09-26,hpc-gpu-072,C,Medical Research,89.6,84.6,1410,389.0,79.0,0,0,0,9,172.1,0,1,98.0
2025-09-27,hpc-gpu-065,C,Physics,69.6,60.4,1410,354.0,74.9,0,0,0,10,133.6,3,0,92.0
2025-09-29,hpc-gpu-049,C,Physics,91.6,86.6,1410,362.0,77.4,0,0,0,11,175.8,2,1,96.0
2025-09-29,hpc-gpu-056,C,Medical Research,78.2,48.4,1410,383.0,81.6,0,0,0,7,150.2,0,1,103.0
2025-09-29,hpc-gpu-057,C,Physics,97.1,68.0,1410,383.0,89.1,0,0,0,10,186.4,4,0,115.0
2025-09-29,hpc-gpu-063,C,Engineering,86.4,59.5,1410,392.0,78.7,0,0,0,7,165.9,4,1,99.0
2025-09-29,hpc-gpu-065,C,Physics,88.0,55.5,1410,394.0,83.9,0,0,0,3,169.0,2,0,104.0
2025-09-29,hpc-gpu-071,C,Engineering,78.1,62.4,1410,393.0,79.9,0,0,0,0,150.0,4,1,100.0
2025-09-29,hpc-gpu-072,C,Medical Research,91.9,55.8,1410,381.0,83.1,0,0,0,6,176.5,2,0,105.0
2025-09-30,hpc-gpu-049,C,Physics,86.8,57.3,1410,377.0,78.5,0,0,0,6,166.7,0,0,97.0
2025-09-30,hpc-gpu-051,C,Chemistry,80.5,66.6,1410,413.0,77.5,0,0,0,6,154.6,3,0,97.0
2025-09-30,hpc-gpu-055,C,Engineering,82.9,77.2,1410,409.0,76.4,0,0,0,6,159.3,4,0,93.0
2025-09-30,hpc-gpu-057,C,Physics,96.4,83.1,1410,369.0,84.2,0,0,0,3,185.1,1,1,105.0
2025-09-30,hpc-gpu-063,C,Engineering,77.5,66.9,1410,393.0,82.2,0,0,0,0,148.7,3,0,104.0
2025-09-30,hpc-gpu-064,C,Medical Research,77.2,55.0,1410,375.0,72.9,0,0,0,1,148.1,2,1,89.0
2025-09-30,hpc-gpu-065,C,Physics,94.5,67.8,1410,402.0,84.4,0,0,0,4,181.4,2,1,105.0
2025-09-30,hpc-gpu-066,C,Biology,78.9,54.6,1410,384.0,76.2,0,0,0,9,151.6,3,0,93.0
2025-09-30,hpc-gpu-071,C,Engineering,86.9,53.7,1410,390.0,75.8,0,0,0,4,166.9,0,0,93.0
2025-09-30,hpc-gpu-072,C,Medical Research,70.4,49.8,1410,376.0,75.2,0,0,0,11,135.1,3,1,92.0
2025-10-01,hpc-gpu-049,C,Physics,86.8,67.6,1410,392.0,81.8,0,0,0,7,166.6,2,1,105.0
2025-10-01,hpc-gpu-055,C,Engineering,74.3,70.5,1410,384.0,74.5,0,0,0,3,142.6,4,0,94.0
2025-10-01,hpc-gpu-056,C,Medical Research,79.9,74.2,1410,393.0,72.7,0,0,0,4,153.4,1,0,92.0
2025-10-01,hpc-gpu-057,C,Physics,89.4,60.8,1410,366.0,82.0,0,0,0,3,171.7,3,1,105.0
2025-10-01,hpc-gpu-058,C,Biology,80.7,66.7,1410,395.0,74.0,0,0,0,6,155.0,1,1,93.0
2025-10-01,hpc-gpu-063,C,Engineering,75.5,59.3,1410,384.0,72.7,0,0,0,8,145.0,0,0,92.0
2025-10-01,hpc-gpu-064,C,Medical Research,81.9,63.0,1410,360.0,73.6,0,0,0,5,157.3,3,0,93.0
2025-10-01,hpc-gpu-065,C,Physics,100.0,74.4,1410,390.0,87.7,0,0,0,6,192.0,0,1,114.0
2025-10-01,hpc-gpu-068,C,Computer Science,71.2,65.5,1410,379.0,75.8,0,0,0,4,136.8,1,0,96.0
2025-10-02,hpc-gpu-049,C,Physics,77.9,49.1,1410,384.0,75.9,0,0,0,9,149.6,0,1,96.0
2025-10-02,hpc-gpu-052,C,Computer Science,74.9,55.0,1410,375.0,74.8,0,0,0,9,143.9,3,1,95.0
2025-10-02,hpc-gpu-055,C,Engineering,82.0,58.3,1410,381.0,78.9,0,0,0,5,157.5,0,1,101.0
2025-10-02,hpc-gpu-056,C,Medical Research,82.0,73.1,1410,382.0,76.6,0,0,0,1,157.5,1,1,97.0
2025-10-02,hpc-gpu-057,C,Physics,76.0,54.5,1410,380.0,76.2,0,0,0,6,145.9,4,0,97.0
2025-10-02,hpc-gpu-059,C,Chemistry,66.0,42.5,1410,385.0,67.8,0,0,0,5,126.7,0,0,84.0
2025-10-02,hpc-gpu-065,C,Physics,81.9,61.6,1410,357.0,74.1,0,0,0,11,157.3,2,0,94.0
2025-10-02,hpc-gpu-072,C,Medical Research,80.1,65.1,1410,373.0,76.4,0,0,0,8,153.8,0,1,97.0
2025-10-03,hpc-gpu-049,C,Physics,88.6,82.2,1410,401.0,83.4,0,0,0,6,170.1,1,1,108.0
2025-10-03,hpc-gpu-052,C,Computer Science,73.6,54.6,1410,362.0,75.1,0,0,0,10,141.4,1,0,95.0
2025-10-03,hpc-gpu-056,C,Medical Research,94.7,72.5,1410,380.0,86.7,0,0,0,5,181.8,2,0,113.0
2025-10-03,hpc-gpu-057,C,Physics,78.5,57.2,1410,414.0,76.7,0,0,0,1,150.7,3,1,98.0
2025-10-03,hpc-gpu-064,C,Medical Research,85.2,71.3,1410,376.0,83.1,0,0,0,4,163.5,0,0,107.0
2025-10-03,hpc-gpu-065,C,Physics,79.6,74.2,1410,389.0,74.4,0,0,0,7,152.8,2,1,94.0
2025-10-03,hpc-gpu-070,C,Mathematics,46.0,31.3,1410,348.0,54.7,0,0,0,8,88.4,1,0,65.0
2025-10-03,hpc-gpu-071,C,Engineering,77.9,52.6,1410,386.0,76.7,0,0,0,6,149.5,2,1,98.0
2025-10-03,hpc-gpu-072,C,Medical Research,83.6,61.7,1410,363.0,74.1,0,0,0,2,160.6,1,0,94.0
2025-10-04,hpc-gpu-062,C,Mathematics,36.0,22.5,1410,308.0,51.8,0,0,0,0,69.1,2,1,60.0
2025-10-05,hpc-gpu-049,C,Physics,42.0,39.0,1410,328.0,56.8,0,0,0,10,80.7,0,1,68.0
2025-10-05,hpc-gpu-069,C,Earth Sciences,25.0,21.8,1410,355.0,44.6,0,0,0,3,48.0,3,1,49.0
2025-10-06,hpc-gpu-050,C,Biology,82.6,52.8,1410,365.0,77.9,0,0,0,11,158.5,4,0,99.0
2025-10-06,hpc-gpu-055,C,Engineering,82.2,62.8,1410,393.0,75.4,0,0,0,5,157.8,0,1,96.0
2025-10-06,hpc-gpu-057,C,Physics,77.3,49.1,1410,388.0,73.7,0,0,0,6,148.5,4,0,93.0
2025-10-06,hpc-gpu-059,C,Chemistry,79.0,61.7,1410,399.0,74.6,0,0,0,4,151.6,3,0,94.0
2025-10-06,hpc-gpu-064,C,Medical Research,89.0,69.2,1410,401.0,82.1,0,0,0,9,170.9,3,0,106.0
2025-10-06,hpc-gpu-071,C,Engineering,67.5,58.0,1410,374.0,72.6,0,0,0,3,129.6,4,0,91.0
2025-10-07,hpc-gpu-049,C,Physics,79.2,75.2,1410,374.0,77.6,0,0,0,4,152.0,0,0,99.0
2025-10-07,hpc-gpu-052,C,Computer Science,81.9,74.9,1410,363.0,78.4,0,0,0,8,157.2,0,0,100.0
2025-10-07,hpc-gpu-055,C,Engineering,83.3,63.6,1410,376.0,78.4,0,0,0,3,159.9,0,0,100.0
2025-10-07,hpc-gpu-057,C,Physics,82.5,59.0,1410,390.0,73.6,0,0,0,6,158.5,1,1,93.0
2025-10-07,hpc-gpu-063,C,Engineering,78.5,73.1,1410,379.0,76.0,0,0,0,4,150.8,0,1,97.0
2025-10-07,hpc-gpu-065,C,Physics,90.4,74.8,1410,397.0,74.5,0,0,0,4,173.5,2,0,94.0
2025-10-07,hpc-gpu-070,C,Mathematics,38.6,35.9,1410,351.0,51.6,0,0,0,5,74.0,0,1,60.0
2025-10-07,hpc-gpu-072,C,Medical Research,79.8,48.5,1410,379.0,78.7,0,0,0,5,153.2,1,1,100.0
2025-10-08,hpc-gpu-049,C,Physics,89.1,74.7,1410,414.0,76.0,0,0,0,10,171.0,0,0,96.0
2025-10-08,hpc-gpu-056,C,Medical Research,71.7,46.2,1410,364.0,74.7,0,0,0,0,137.7,2,0,95.0
2025-10-08,hpc-gpu-057,C,Physics,82.7,62.4,1410,371.0,77.5,0,0,0,10,158.8,0,1,99.0
2025-10-08,hpc-gpu-064,C,Medical Research,71.3,46.6,1410,390.0,74.3,0,0,0,9,136.8,3,1,94.0
2025-10-08,hpc-gpu-065,C,Physics,90.4,75.2,1410,408.0,82.4,0,0,0,2,173.6,3,0,106.0
2025-10-08,hpc-gpu-066,C,Biology,83.8,51.4,1410,360.0,72.3,0,0,0,3,160.8,0,1,91.0
2025-10-08,hpc-gpu-071,C,Engineering,82.3,65.0,1410,386.0,78.6,0,0,0,8,158.0,1,0,100.0
2025-10-08,hpc-gpu-072,C,Medical Research,72.7,67.2,1410,372.0,74.2,0,0,0,0,139.6,2,0,94.0
2025-10-09,hpc-gpu-049,C,Physics,85.9,66.8,1410,389.0,80.2,0,0,0,11,165.0,3,1,103.0
2025-10-09,hpc-gpu-050,C,Biology,75.0,50.1,1410,366.0,74.9,0,0,0,10,144.1,3,1,95.0
2025-10-09,hpc-gpu-053,C,Earth Sciences,62.3,49.9,1410,379.0,72.6,0,0,0,8,119.6,3,0,91.0
2025-10-09,hpc-gpu-056,C,Medical Research,80.7,54.7,1410,364.0,74.9,0,0,0,3,154.9,3,1,95.0
2025-10-09,hpc-gpu-058,C,Biology,71.7,57.8,1410,356.0,73.4,0,0,0,10,137.7,4,0,93.0
2025-10-09,hpc-gpu-059,C,Chemistry,71.3,59.1,1410,337.0,71.5,0,0,0,11,136.9,3,1,90.0
2025-10-09,hpc-gpu-063,C,Engineering,75.6,52.0,1410,384.0,75.6,0,0,0,7,145.2,2,1,96.0
2025-10-09,hpc-gpu-064,C,Medical Research,82.6,56.8,1410,366.0,75.7,0,0,0,5,158.5,0,0,96.0
2025-10-09,hpc-gpu-065,C,Physics,87.4,53.7,1410,397.0,79.9,0,0,0,1,167.9,3,0,102.0
2025-10-09,hpc-gpu-066,C,Biology,81.0,71.2,1410,373.0,77.6,0,0,0,7,155.5,4,1,99.0
2025-10-09,hpc-gpu-071,C,Engineering,95.5,89.7,1410,407.0,80.6,0,0,0,9,183.3,2,0,103.0
2025-10-10,hpc-gpu-049,C,Physics,74.1,62.7,1410,353.0,77.0,0,0,0,9,142.2,1,1,98.0
2025-10-10,hpc-gpu-055,C,Engineering,75.1,65.8,1410,387.0,78.1,0,0,0,10,144.2,3,1,100.0
2025-10-10,hpc-gpu-056,C,Medical Research,75.8,49.1,1410,382.0,72.3,0,0,0,2,145.6,3,1,91.0
2025-10-10,hpc-gpu-057,C,Physics,84.3,50.7,1410,332.0,77.8,0,0,0,6,161.8,2,0,99.0
2025-10-10,hpc-gpu-064,C,Medical Research,79.9,70.8,1410,387.0,73.9,0,0,0,11,153.4,2,0,93.0
2025-10-10,hpc-gpu-065,C,Physics,87.4,59.2,1410,387.0,75.5,0,0,0,5,167.8,4,0,96.0
2025-10-10,hpc-gpu-072,C,Medical Research,79.1,52.6,1410,402.0,75.9,0,0,0,3,152.0,0,1,96.0
2025-10-11,hpc-gpu-052,C,Computer Science,48.6,34.1,1410,358.0,57.3,0,0,0,4,93.3,3,0,68.0
2025-10-12,hpc-gpu-054,C,Mathematics,16.8,13.1,210,348.0,45.2,0,0,0,4,32.3,3,0,50.0
2025-10-13,hpc-gpu-049,C,Physics,90.3,69.4,1410,397.0,75.9,0,0,0,10,173.4,1,1,96.0
2025-10-13,hpc-gpu-050,C,Biology,79.2,56.0,1410,354.0,73.2,0,0,0,2,152.0,4,0,92.0
2025-10-13,hpc-gpu-052,C,Computer Science,72.9,45.4,1410,370.0,72.2,0,0,0,10,139.9,1,0,91.0
2025-10-13,hpc-gpu-055,C,Engineering,88.3,83.2,1410,409.0,77.9,0,0,0,0,169.5,2,1,99.0
2025-10-13,hpc-gpu-056,C,Medical Research,84.8,69.7,1410,411.0,78.0,0,0,0,11,162.9,2,1,99.0
2025-10-13,hpc-gpu-063,C,Engineering,78.6,48.0,1410,367.0,72.9,0,0,0,3,150.9,3,1,92.0
2025-10-13,hpc-gpu-064,C,Medical Research,84.8,62.7,1410,413.0,79.1,0,0,0,6,162.8,4,1,101.0
2025-10-13,hpc-gpu-065,C,Physics,70.2,65.5,1410,382.0,73.0,0,0,0,6,134.9,4,1,92.0
2025-10-13,hpc-gpu-066,C,Biology,77.4,71.5,1410,373.0,75.4,0,0,0,6,148.5,1,1,96.0
2025-10-13,hpc-gpu-071,C,Engineering,74.2,65.0,1410,383.0,75.5,0,0,0,9,142.4,2,0,96.0
2025-10-14,hpc-gpu-049,C,Physics,93.6,80.3,1410,412.0,80.2,0,0,0,5,179.6,2,1,103.0
2025-10-14,hpc-gpu-053,C,Earth Sciences,52.3,45.7,1410,368.0,58.3,0,0,0,9,100.3,3,0,70.0
2025-10-14,hpc-gpu-056,C,Medical Research,65.3,53.2,1410,369.0,73.9,0,0,0,4,125.3,3,1,93.0
2025-10-14,hpc-gpu-059,C,Chemistry,60.3,49.3,1410,373.0,62.0,0,0,0,7,115.8,1,1,76.0
2025-10-14,hpc-gpu-063,C,Engineering,80.5,57.9,1410,374.0,77.3,0,0,0,10,154.6,4,1,98.0
2025-10-14,hpc-gpu-064,C,Medical Research,85.9,78.3,1410,396.0,77.7,0,0,0,0,164.9,3,1,99.0
2025-10-14,hpc-gpu-065,C,Physics,82.6,69.1,1410,400.0,77.5,0,0,0,10,158.5,1,0,99.0
2025-10-14,hpc-gpu-066,C,Biology,77.3,66.7,1410,340.0,73.0,0,0,0,9,148.4,2,0,92.0
2025-10-14,hpc-gpu-072,C,Medical Research,83.0,75.9,1410,374.0,77.2,0,0,0,3,159.3,2,1,98.0
2025-10-15,hpc-gpu-049,C,Physics,87.3,82.0,1410,400.0,73.8,0,0,0,2,167.7,3,1,93.0
2025-10-15,hpc-gpu-056,C,Medical Research,83.9,70.3,1410,389.0,79.0,0,0,0,10,161.1,4,1,101.0
2025-10-15,hpc-gpu-057,C,Physics,94.9,65.0,1410,361.0,83.2,0,0,0,3,182.1,1,1,107.0
2025-10-15,hpc-gpu-064,C,Medical Research,73.6,59.4,1410,364.0,74.4,0,0,0,6,141.2,4,1,94.0
2025-10-15,hpc-gpu-065,C,Physics,83.4,51.3,1410,397.0,75.7,0,0,0,5,160.0,4,1,96.0
2025-10-15,hpc-gpu-066,C,Biology,75.4,45.7,1410,397.0,74.4,0,0,0,0,144.8,0,0,94.0
2025-10-15,hpc-gpu-071,C,Engineering,83.9,71.6,1410,382.0,75.2,0,0,0,11,161.0,0,1,95.0
2025-10-15,hpc-gpu-072,C,Medical Research,73.4,61.6,1410,375.0,67.7,0,0,0,4,140.9,4,0,84.0
2025-10-16,hpc-gpu-049,C,Physics,86.4,64.8,1410,397.0,80.1,0,0,0,1,166.0,2,1,103.0
2025-10-16,hpc-gpu-050,C,Biology,73.0,54.8,1410,369.0,72.5,0,0,0,9,140.1,3,0,91.0
2025-10-16,hpc-gpu-055,C,Engineering,80.2,57.9,1410,383.0,77.6,0,0,0,9,154.0,0,1,99.0
2025-10-16,hpc-gpu-056,C,Medical Research,74.6,57.5,1410,400.0,72.3,0,0,0,8,143.3,1,0,91.0
2025-10-16,hpc-gpu-057,C,Physics,88.1,53.2,1410,389.0,75.9,0,0,0,7,169.1,4,1,96.0
2025-10-16,hpc-gpu-058,C,Biology,74.5,49.1,1410,360.0,79.6,0,0,0,1,143.0,1,0,102.0
2025-10-16,hpc-gpu-064,C,Medical Research,77.9,53.6,1410,394.0,77.6,0,0,0,7,149.6,3,1,99.0
2025-10-16,hpc-gpu-065,C,Physics,81.0,66.6,1410,380.0,73.4,0,0,0,0,155.5,0,0,93.0
2025-10-16,hpc-gpu-066,C,Biology,63.9,43.2,1410,358.0,72.9,0,0,0,6,122.7,2,0,92.0
2025-10-16,hpc-gpu-071,C,Engineering,75.4,64.9,1410,377.0,76.3,0,0,0,11,144.7,1,1,97.0
2025-10-16,hpc-gpu-072,C,Medical Research,94.2,61.4,1410,388.0,86.4,0,0,0,5,180.8,3,1,112.0
2025-10-17,hpc-gpu-049,C,Physics,75.8,57.1,1410,383.0,74.4,0,0,0,6,145.6,2,0,94.0
2025-10-17,hpc-gpu-050,C,Biology,83.9,51.8,1410,344.0,74.1,0,0,0,5,161.2,0,1,94.0
2025-10-17,hpc-gpu-059,C,Chemistry,68.5,51.6,1410,359.0,73.4,0,0,0,9,131.6,3,0,93.0
2025-10-17,hpc-gpu-064,C,Medical Research,77.4,65.0,1410,398.0,72.3,0,0,0,10,148.5,2,0,91.0
2025-10-17,hpc-gpu-065,C,Physics,86.3,69.6,1410,375.0,83.8,0,0,0,1,165.6,4,0,108.0
2025-10-17,hpc-gpu-066,C,Biology,83.1,56.8,1410,390.0,73.4,0,0,0,6,159.6,2,0,93.0
2025-10-17,hpc-gpu-071,C,Engineering,88.7,76.7,1410,395.0,78.0,0,0,0,10,170.2,1,1,100.0
2025-10-18,hpc-gpu-037,B,Earth Sciences,37.2,34.7,1410,363.0,55.4,0,0,0,10,71.5,4,0,66.0
2025-10-20,hpc-gpu-049,C,Physics,89.1,62.3,1410,406.0,78.4,0,0,0,3,171.1,3,1,100.0
2025-10-20,hpc-gpu-050,C,Biology,80.1,67.7,1410,381.0,73.7,0,0,0,1,153.9,3,0,93.0
2025-10-20,hpc-gpu-055,C,Engineering,77.0,57.6,1410,378.0,74.2,0,0,0,3,147.9,0,1,94.0
2025-10-20,hpc-gpu-056,C,Medical Research,78.1,74.0,1410,400.0,77.9,0,0,0,6,150.0,3,1,99.0
2025-10-20,hpc-gpu-057,C,Physics,84.0,66.8,1410,380.0,74.9,0,0,0,7,161.3,0,0,95.0
2025-10-20,hpc-gpu-063,C,Engineering,74.0,59.9,1410,371.0,75.8,0,0,0,8,142.1,2,0,96.0
2025-10-20,hpc-gpu-064,C,Medical Research,84.5,60.7,1410,375.0,73.7,0,0,0,4,162.2,0,0,93.0
2025-10-20,hpc-gpu-065,C,Physics,100.0,72.2,1410,414.0,84.1,0,0,0,1,192.0,1,0,109.0
2025-10-20,hpc-gpu-072,C,Medical Research,80.2,70.1,1410,379.0,74.7,0,0,0,7,153.9,0,0,95.0
2025-10-21,hpc-gpu-049,C,Physics,84.1,67.2,1410,372.0,75.7,0,0,0,3,161.4,2,0,96.0
2025-10-21,hpc-gpu-052,C,Computer Science,70.0,57.6,1410,357.0,73.8,0,0,0,2,134.4,0,1,93.0
2025-10-21,hpc-gpu-055,C,Engineering,82.9,52.9,1410,394.0,73.5,0,0,0,8,159.1,1,1,93.0
2025-10-21,hpc-gpu-056,C,Medical Research,81.6,60.5,1410,397.0,80.0,0,0,0,9,156.6,3,0,103.0
2025-10-21,hpc-gpu-057,C,Physics,78.0,70.4,1410,401.0,74.7,0,0,0,2,149.8,1,0,94.0
2025-10-21,hpc-gpu-059,C,Chemistry,72.7,47.5,1410,353.0,75.6,0,0,0,3,139.5,0,0,96.0
2025-10-21,hpc-gpu-063,C,Engineering,70.4,66.5,1410,383.0,71.5,0,0,0,2,135.1,2,0,90.0
2025-10-21,hpc-gpu-064,C,Medical Research,78.3,63.0,1410,369.0,72.7,0,0,0,0,150.3,3,1,92.0
2025-10-21,hpc-gpu-065,C,Physics,71.3,64.7,1410,378.0,73.6,0,0,0,8,136.8,3,1,93.0
2025-10-21,hpc-gpu-066,C,Biology,82.4,67.2,1410,394.0,75.2,0,0,0,7,158.2,2,1,95.0
2025-10-21,hpc-gpu-072,C,Medical Research,84.4,57.7,1410,385.0,76.6,0,0,0,6,162.1,4,1,97.0
2025-10-22,hpc-gpu-049,C,Physics,90.7,71.2,1410,397.0,82.6,0,0,0,8,174.2,4,0,106.0
2025-10-22,hpc-gpu-050,C,Biology,80.3,49.4,1410,376.0,78.4,0,0,0,5,154.2,3,1,100.0
2025-10-22,hpc-gpu-051,C,Chemistry,71.0,67.2,1410,370.0,76.3,0,0,0,9,136.2,1,0,97.0
2025-10-22,hpc-gpu-055,C,Engineering,78.0,65.1,1410,379.0,77.8,0,0,0,3,149.8,3,1,99.0
2025-10-22,hpc-gpu-056,C,Medical Research,76.7,59.9,1410,382.0,79.5,0,0,0,8,147.2,0,0,102.0
2025-10-22,hpc-gpu-058,C,Biology,83.4,76.1,1410,360.0,73.6,0,0,0,8,160.2,4,1,93.0
2025-10-22,hpc-gpu-060,C,Computer Science,77.0,57.8,1410,368.0,72.9,0,0,0,1,147.8,1,1,92.0
2025-10-22,hpc-gpu-065,C,Physics,83.9,73.2,1410,375.0,79.9,0,0,0,0,161.1,1,1,102.0
2025-10-22,hpc-gpu-066,C,Biology,77.6,47.7,1410,371.0,75.4,0,0,0,2,149.1,2,0,96.0
2025-10-22,hpc-gpu-072,C,Medical Research,89.5,63.3,1410,379.0,79.5,0,0,0,2,171.9,4,1,102.0
2025-10-23,hpc-gpu-049,C,Physics,81.8,77.1,1410,380.0,73.8,0,0,0,10,157.1,4,0,93.0
2025-10-23,hpc-gpu-057,C,Physics,89.9,54.9,1410,404.0,80.7,0,0,0,8,172.7,3,0,104.0
2025-10-23,hpc-gpu-059,C,Chemistry,71.5,65.3,1410,349.0,73.0,0,0,0,8,137.3,3,0,92.0
2025-10-23,hpc-gpu-064,C,Medical Research,82.1,75.4,1410,385.0,79.5,0,0,0,0,157.6,0,1,102.0
2025-10-23,hpc-gpu-065,C,Physics,75.8,61.5,1410,390.0,76.7,0,0,0,6,145.5,0,0,98.0
