Category,Subcategory,FY2025_Actual,FY2026_Estimated,FY2027_Proposed,Notes,_Sheet,Item,Qty,Unit_Cost,Extended,Vendor,Quote,Lead_Weeks,Software,Type,Current,Budget,Renewal,Position,Salary,Benefits_30,Total,Month,IT_kWh,Cooling_kWh,Total_kWh,Demand_kW,Blended_Rate,Energy_Cost,Demand_Charge,Distribution,Total_Monthly,Year,FY,HW_Amortization,Power,Cooling,Staffing,Maintenance,Facility_Mods,Training,Contingency,Discount_Factor,Undiscounted_Total,NPV_Total,Budgeted,Actual,Variance,Accrued,Part_Number,Quantity,Extended_Cost,Delivery_Status,PO_Number,Invoice,Seats_Current,Seats_Used,Peak_Concurrent,License_Type,Fiscal_Year,Month_Num,Variance_PCT,GL_Account,Cost_Center,Fund_Code,Approval_Status,NPV_Discount,NPV_Monthly,FA_Rate_Applied,Direct_Cost_Base,Depreciation_Period_Years,Original_Cost,IT_Load_kW,Rate_per_kWh,Hours,kWh
Staffing,Admin Coordinator,,,,,Historical_FY2023,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,5507.67,5822.84,315.17,,,,,,,,,,,,FY2023,7.0,5.7,63131.0,CC-WHPC-100,F-WHPC-7255,Closed,,,48.0,,,,,,,
Staffing,Admin Coordinator,,,,,Historical_FY2023,,,,,,,,,,,,,,,,,Aug,,,,,,,,,,,,,,,,,,,,,,,5507.67,5256.56,-251.11,,,,,,,,,,,,FY2023,8.0,-4.6,69521.0,CC-WHPC-100,F-WHPC-8820,Closed,,,48.0,,,,,,,
Staffing,Admin Coordinator,,,,,Historical_FY2023,,,,,,,,,,,,,,,,,Sep,,,,,,,,,,,,,,,,,,,,,,,5507.67,5182.54,-325.13,,,,,,,,,,,,FY2023,9.0,-5.9,64904.0,CC-WHPC-100,F-WHPC-9820,Closed,,,48.0,,,,,,,
Staffing,Admin Coordinator,,,,,Historical_FY2023,,,,,,,,,,,,,,,,,Oct,,,,,,,,,,,,,,,,,,,,,,,5507.67,4866.74,-640.92,,,,,,,,,,,,FY2023,10.0,-11.6,68530.0,CC-WHPC-100,F-WHPC-7443,Closed,,,48.0,,,,,,,
Staffing,Admin Coordinator,,,,,Historical_FY2023,,,,,,,,,,,,,,,,,Nov,,,,,,,,,,,,,,,,,,,,,,,5507.67,6126.9,619.23,,,,,,,,,,,,FY2023,11.0,11.2,66815.0,CC-WHPC-100,F-WHPC-9042,Closed,,,48.0,,,,,,,
Staffing,Admin Coordinator,,,,,Historical_FY2023,,,,,,,,,,,,,,,,,Dec,,,,,,,,,,,,,,,,,,,,,,,5507.67,4428.18,-1079.48,,,,,,,,,,,,FY2023,12.0,-19.6,69064.0,CC-WHPC-100,F-WHPC-5890,Closed,,,48.0,,,,,,,
Software Licensing,Gaussian,,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Sep,,,,,,,,,,,,,,,,,,,,,,,3080.0,3693.96,613.96,,,,,,,,,,,,FY2024,9.0,19.9,61640.0,CC-WHPC-100,F-WHPC-2462,Closed,,,48.0,,,,,,,
Staffing,Director,,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Jan,,,,,,,,,,,,,,,,,,,,,,,14776.67,12002.45,-2774.22,,,,,,,,,,,,FY2024,1.0,-18.8,69350.0,CC-WHPC-100,F-WHPC-6656,Closed,,,48.0,,,,,,,
Staffing,Director,,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Feb,,,,,,,,,,,,,,,,,,,,,,,14776.67,13948.85,-827.82,,,,,,,,,,,,FY2024,2.0,-5.6,61314.0,CC-WHPC-100,F-WHPC-6806,Closed,,,48.0,,,,,,,
Staffing,Director,,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Mar,,,,,,,,,,,,,,,,,,,,,,,14776.67,14824.16,47.49,,,,,,,,,,,,FY2024,3.0,0.3,63078.0,CC-WHPC-100,F-WHPC-1534,Closed,,,48.0,,,,,,,
Staffing,Director,,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Apr,,,,,,,,,,,,,,,,,,,,,,,14776.67,11934.94,-2841.73,,,,,,,,,,,,FY2024,4.0,-19.2,60442.0,CC-WHPC-100,F-WHPC-5825,Closed,,,48.0,,,,,,,
Staffing,Director,,,,,Historical_FY2024,,,,,,,,,,,,,,,,,May,,,,,,,,,,,,,,,,,,,,,,,14776.67,14362.36,-414.3,,,,,,,,,,,,FY2024,5.0,-2.8,62447.0,CC-WHPC-100,F-WHPC-2010,Closed,,,48.0,,,,,,,
Staffing,Director,,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Jun,,,,,,,,,,,,,,,,,,,,,,,14776.67,12151.29,-2625.38,,,,,,,,,,,,FY2024,6.0,-17.8,62615.0,CC-WHPC-100,F-WHPC-6020,Closed,,,48.0,,,,,,,
Staffing,Director,,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,14776.67,12783.74,-1992.93,,,,,,,,,,,,FY2024,7.0,-13.5,67276.0,CC-WHPC-100,F-WHPC-6811,Closed,,,48.0,,,,,,,
Staffing,Director,,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Aug,,,,,,,,,,,,,,,,,,,,,,,14776.67,15211.97,435.31,,,,,,,,,,,,FY2024,8.0,2.9,69122.0,CC-WHPC-100,F-WHPC-6415,Closed,,,48.0,,,,,,,
Staffing,Director,,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Sep,,,,,,,,,,,,,,,,,,,,,,,14776.67,15823.35,1046.69,,,,,,,,,,,,FY2024,9.0,7.1,68174.0,CC-WHPC-100,F-WHPC-8121,Closed,,,48.0,,,,,,,
Staffing,Director,,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Oct,,,,,,,,,,,,,,,,,,,,,,,14776.67,14003.11,-773.56,,,,,,,,,,,,FY2024,10.0,-5.2,65260.0,CC-WHPC-100,F-WHPC-3867,Closed,,,48.0,,,,,,,
Staffing,Director,,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Nov,,,,,,,,,,,,,,,,,,,,,,,14776.67,17276.75,2500.08,,,,,,,,,,,,FY2024,11.0,16.9,64454.0,CC-WHPC-100,F-WHPC-3273,Closed,,,48.0,,,,,,,
Staffing,Director,,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Dec,,,,,,,,,,,,,,,,,,,,,,,14776.67,15417.71,641.04,,,,,,,,,,,,FY2024,12.0,4.3,64667.0,CC-WHPC-100,F-WHPC-7400,Closed,,,48.0,,,,,,,
Staffing,Sr SysAdmin (3),,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Jan,,,,,,,,,,,,,,,,,,,,,,,34987.25,37303.43,2316.18,,,,,,,,,,,,FY2024,1.0,6.6,61907.0,CC-WHPC-100,F-WHPC-2957,Closed,,,48.0,,,,,,,
Staffing,Sr SysAdmin (3),,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Feb,,,,,,,,,,,,,,,,,,,,,,,34987.25,30241.74,-4745.51,,,,,,,,,,,,FY2024,2.0,-13.6,66126.0,CC-WHPC-100,F-WHPC-8767,Closed,,,48.0,,,,,,,
Staffing,Sr SysAdmin (3),,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Mar,,,,,,,,,,,,,,,,,,,,,,,34987.25,34546.02,-441.23,,,,,,,,,,,,FY2024,3.0,-1.3,60498.0,CC-WHPC-100,F-WHPC-7927,Closed,,,48.0,,,,,,,
Staffing,Sr SysAdmin (3),,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Apr,,,,,,,,,,,,,,,,,,,,,,,34987.25,28703.08,-6284.17,,,,,,,,,,,,FY2024,4.0,-18.0,62523.0,CC-WHPC-100,F-WHPC-7728,Closed,,,48.0,,,,,,,
Staffing,Sr SysAdmin (3),,,,,Historical_FY2024,,,,,,,,,,,,,,,,,May,,,,,,,,,,,,,,,,,,,,,,,34987.25,41159.07,6171.82,,,,,,,,,,,,FY2024,5.0,17.6,66343.0,CC-WHPC-100,F-WHPC-4896,Closed,,,48.0,,,,,,,
Staffing,Sr SysAdmin (3),,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Jun,,,,,,,,,,,,,,,,,,,,,,,34987.25,32025.18,-2962.07,,,,,,,,,,,,FY2024,6.0,-8.5,60811.0,CC-WHPC-100,F-WHPC-7573,Closed,,,48.0,,,,,,,
Staffing,Sr SysAdmin (3),,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,34987.25,39756.93,4769.68,,,,,,,,,,,,FY2024,7.0,13.6,61066.0,CC-WHPC-100,F-WHPC-6108,Closed,,,48.0,,,,,,,
Staffing,Sr SysAdmin (3),,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Aug,,,,,,,,,,,,,,,,,,,,,,,34987.25,29451.22,-5536.03,,,,,,,,,,,,FY2024,8.0,-15.8,60005.0,CC-WHPC-100,F-WHPC-9802,Closed,,,48.0,,,,,,,
Staffing,Sr SysAdmin (3),,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Sep,,,,,,,,,,,,,,,,,,,,,,,34987.25,34218.16,-769.09,,,,,,,,,,,,FY2024,9.0,-2.2,64597.0,CC-WHPC-100,F-WHPC-5339,Closed,,,48.0,,,,,,,
Staffing,Sr SysAdmin (3),,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Oct,,,,,,,,,,,,,,,,,,,,,,,34987.25,40493.35,5506.1,,,,,,,,,,,,FY2024,10.0,15.7,67210.0,CC-WHPC-100,F-WHPC-8072,Closed,,,48.0,,,,,,,
Staffing,Sr SysAdmin (3),,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Nov,,,,,,,,,,,,,,,,,,,,,,,34987.25,41684.56,6697.31,,,,,,,,,,,,FY2024,11.0,19.1,65135.0,CC-WHPC-100,F-WHPC-1660,Closed,,,48.0,,,,,,,
Staffing,Sr SysAdmin (3),,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Dec,,,,,,,,,,,,,,,,,,,,,,,34987.25,32845.27,-2141.98,,,,,,,,,,,,FY2024,12.0,-6.1,67452.0,CC-WHPC-100,F-WHPC-8284,Closed,,,48.0,,,,,,,
Staffing,SysAdmin (2),,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Jan,,,,,,,,,,,,,,,,,,,,,,,17827.33,18236.27,408.93,,,,,,,,,,,,FY2024,1.0,2.3,66869.0,CC-WHPC-100,F-WHPC-2732,Closed,,,48.0,,,,,,,
Staffing,SysAdmin (2),,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Feb,,,,,,,,,,,,,,,,,,,,,,,17827.33,16364.25,-1463.09,,,,,,,,,,,,FY2024,2.0,-8.2,68400.0,CC-WHPC-100,F-WHPC-7954,Closed,,,48.0,,,,,,,
Staffing,SysAdmin (2),,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Mar,,,,,,,,,,,,,,,,,,,,,,,17827.33,18767.72,940.38,,,,,,,,,,,,FY2024,3.0,5.3,65297.0,CC-WHPC-100,F-WHPC-9539,Closed,,,48.0,,,,,,,
Staffing,SysAdmin (2),,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Apr,,,,,,,,,,,,,,,,,,,,,,,17827.33,18684.27,856.94,,,,,,,,,,,,FY2024,4.0,4.8,66342.0,CC-WHPC-100,F-WHPC-2334,Closed,,,48.0,,,,,,,
Staffing,SysAdmin (2),,,,,Historical_FY2024,,,,,,,,,,,,,,,,,May,,,,,,,,,,,,,,,,,,,,,,,17827.33,16897.51,-929.82,,,,,,,,,,,,FY2024,5.0,-5.2,61677.0,CC-WHPC-100,F-WHPC-3985,Closed,,,48.0,,,,,,,
Staffing,SysAdmin (2),,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Jun,,,,,,,,,,,,,,,,,,,,,,,17827.33,18288.01,460.67,,,,,,,,,,,,FY2024,6.0,2.6,64033.0,CC-WHPC-100,F-WHPC-5240,Closed,,,48.0,,,,,,,
Staffing,SysAdmin (2),,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,17827.33,20054.02,2226.69,,,,,,,,,,,,FY2024,7.0,12.5,66233.0,CC-WHPC-100,F-WHPC-8161,Closed,,,48.0,,,,,,,
Staffing,SysAdmin (2),,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Aug,,,,,,,,,,,,,,,,,,,,,,,17827.33,19645.67,1818.34,,,,,,,,,,,,FY2024,8.0,10.2,63972.0,CC-WHPC-100,F-WHPC-7736,Closed,,,48.0,,,,,,,
Staffing,SysAdmin (2),,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Sep,,,,,,,,,,,,,,,,,,,,,,,17827.33,19719.7,1892.37,,,,,,,,,,,,FY2024,9.0,10.6,63685.0,CC-WHPC-100,F-WHPC-4767,Closed,,,48.0,,,,,,,
Staffing,SysAdmin (2),,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Oct,,,,,,,,,,,,,,,,,,,,,,,17827.33,16030.6,-1796.73,,,,,,,,,,,,FY2024,10.0,-10.1,64967.0,CC-WHPC-100,F-WHPC-3623,Closed,,,48.0,,,,,,,
Staffing,SysAdmin (2),,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Nov,,,,,,,,,,,,,,,,,,,,,,,17827.33,15570.17,-2257.16,,,,,,,,,,,,FY2024,11.0,-12.7,61157.0,CC-WHPC-100,F-WHPC-7699,Closed,,,48.0,,,,,,,
Staffing,SysAdmin (2),,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Dec,,,,,,,,,,,,,,,,,,,,,,,17827.33,19095.43,1268.1,,,,,,,,,,,,FY2024,12.0,7.1,60631.0,CC-WHPC-100,F-WHPC-5863,Closed,,,48.0,,,,,,,
Staffing,Storage Admin,,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Jan,,,,,,,,,,,,,,,,,,,,,,,10963.33,8796.75,-2166.58,,,,,,,,,,,,FY2024,1.0,-19.8,69661.0,CC-WHPC-100,F-WHPC-9962,Closed,,,48.0,,,,,,,
Staffing,Storage Admin,,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Feb,,,,,,,,,,,,,,,,,,,,,,,10963.33,9897.05,-1066.28,,,,,,,,,,,,FY2024,2.0,-9.7,64823.0,CC-WHPC-100,F-WHPC-6958,Closed,,,48.0,,,,,,,
Staffing,Storage Admin,,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Mar,,,,,,,,,,,,,,,,,,,,,,,10963.33,9940.03,-1023.31,,,,,,,,,,,,FY2024,3.0,-9.3,66761.0,CC-WHPC-100,F-WHPC-9341,Closed,,,48.0,,,,,,,
Staffing,Storage Admin,,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Apr,,,,,,,,,,,,,,,,,,,,,,,10963.33,11187.25,223.91,,,,,,,,,,,,FY2024,4.0,2.0,64298.0,CC-WHPC-100,F-WHPC-3498,Closed,,,48.0,,,,,,,
Staffing,Storage Admin,,,,,Historical_FY2024,,,,,,,,,,,,,,,,,May,,,,,,,,,,,,,,,,,,,,,,,10963.33,11931.08,967.75,,,,,,,,,,,,FY2024,5.0,8.8,61454.0,CC-WHPC-100,F-WHPC-8116,Closed,,,48.0,,,,,,,
Staffing,Storage Admin,,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Jun,,,,,,,,,,,,,,,,,,,,,,,10963.33,12525.2,1561.86,,,,,,,,,,,,FY2024,6.0,14.2,60517.0,CC-WHPC-100,F-WHPC-1066,Closed,,,48.0,,,,,,,
Staffing,Storage Admin,,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,10963.33,12520.11,1556.78,,,,,,,,,,,,FY2024,7.0,14.2,67444.0,CC-WHPC-100,F-WHPC-3549,Closed,,,48.0,,,,,,,
Staffing,Storage Admin,,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Aug,,,,,,,,,,,,,,,,,,,,,,,10963.33,10475.2,-488.14,,,,,,,,,,,,FY2024,8.0,-4.5,63045.0,CC-WHPC-100,F-WHPC-8486,Closed,,,48.0,,,,,,,
Staffing,Storage Admin,,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Sep,,,,,,,,,,,,,,,,,,,,,,,10963.33,10770.48,-192.86,,,,,,,,,,,,FY2024,9.0,-1.8,62156.0,CC-WHPC-100,F-WHPC-9631,Closed,,,48.0,,,,,,,
Staffing,Storage Admin,,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Oct,,,,,,,,,,,,,,,,,,,,,,,10963.33,11664.47,701.13,,,,,,,,,,,,FY2024,10.0,6.4,62931.0,CC-WHPC-100,F-WHPC-7852,Closed,,,48.0,,,,,,,
Staffing,Storage Admin,,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Nov,,,,,,,,,,,,,,,,,,,,,,,10963.33,10231.9,-731.44,,,,,,,,,,,,FY2024,11.0,-6.7,69662.0,CC-WHPC-100,F-WHPC-3002,Closed,,,48.0,,,,,,,
Staffing,Storage Admin,,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Dec,,,,,,,,,,,,,,,,,,,,,,,10963.33,11103.22,139.88,,,,,,,,,,,,FY2024,12.0,1.3,68610.0,CC-WHPC-100,F-WHPC-7696,Closed,,,48.0,,,,,,,
Staffing,Network Engineer,,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Jan,,,,,,,,,,,,,,,,,,,,,,,11249.33,10467.52,-781.81,,,,,,,,,,,,FY2024,1.0,-6.9,66900.0,CC-WHPC-100,F-WHPC-3327,Closed,,,48.0,,,,,,,
Staffing,Network Engineer,,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Feb,,,,,,,,,,,,,,,,,,,,,,,11249.33,9134.19,-2115.14,,,,,,,,,,,,FY2024,2.0,-18.8,66982.0,CC-WHPC-100,F-WHPC-7757,Closed,,,48.0,,,,,,,
Staffing,Network Engineer,,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Mar,,,,,,,,,,,,,,,,,,,,,,,11249.33,10919.16,-330.17,,,,,,,,,,,,FY2024,3.0,-2.9,66182.0,CC-WHPC-100,F-WHPC-3301,Closed,,,48.0,,,,,,,
Staffing,Network Engineer,,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Apr,,,,,,,,,,,,,,,,,,,,,,,11249.33,11830.68,581.35,,,,,,,,,,,,FY2024,4.0,5.2,62585.0,CC-WHPC-100,F-WHPC-3407,Closed,,,48.0,,,,,,,
Staffing,Network Engineer,,,,,Historical_FY2024,,,,,,,,,,,,,,,,,May,,,,,,,,,,,,,,,,,,,,,,,11249.33,13301.62,2052.29,,,,,,,,,,,,FY2024,5.0,18.2,62046.0,CC-WHPC-100,F-WHPC-7694,Closed,,,48.0,,,,,,,
Staffing,Network Engineer,,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Jun,,,,,,,,,,,,,,,,,,,,,,,11249.33,11760.4,511.07,,,,,,,,,,,,FY2024,6.0,4.5,64224.0,CC-WHPC-100,F-WHPC-1012,Closed,,,48.0,,,,,,,
Staffing,Network Engineer,,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,11249.33,10600.6,-648.73,,,,,,,,,,,,FY2024,7.0,-5.8,64588.0,CC-WHPC-100,F-WHPC-3659,Closed,,,48.0,,,,,,,
Staffing,Network Engineer,,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Aug,,,,,,,,,,,,,,,,,,,,,,,11249.33,9584.4,-1664.93,,,,,,,,,,,,FY2024,8.0,-14.8,60265.0,CC-WHPC-100,F-WHPC-4318,Closed,,,48.0,,,,,,,
Staffing,Network Engineer,,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Sep,,,,,,,,,,,,,,,,,,,,,,,11249.33,10802.29,-447.05,,,,,,,,,,,,FY2024,9.0,-4.0,62914.0,CC-WHPC-100,F-WHPC-9612,Closed,,,48.0,,,,,,,
Staffing,Network Engineer,,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Oct,,,,,,,,,,,,,,,,,,,,,,,11249.33,13219.45,1970.12,,,,,,,,,,,,FY2024,10.0,17.5,65518.0,CC-WHPC-100,F-WHPC-5148,Closed,,,48.0,,,,,,,
Staffing,Network Engineer,,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Nov,,,,,,,,,,,,,,,,,,,,,,,11249.33,12863.91,1614.58,,,,,,,,,,,,FY2024,11.0,14.4,65214.0,CC-WHPC-100,F-WHPC-1230,Closed,,,48.0,,,,,,,
Staffing,Network Engineer,,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Dec,,,,,,,,,,,,,,,,,,,,,,,11249.33,10589.69,-659.64,,,,,,,,,,,,FY2024,12.0,-5.9,64270.0,CC-WHPC-100,F-WHPC-2552,Closed,,,48.0,,,,,,,
Staffing,Security Analyst,,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Jan,,,,,,,,,,,,,,,,,,,,,,,10486.67,10428.32,-58.35,,,,,,,,,,,,FY2024,1.0,-0.6,66337.0,CC-WHPC-100,F-WHPC-2329,Closed,,,48.0,,,,,,,
Staffing,Security Analyst,,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Feb,,,,,,,,,,,,,,,,,,,,,,,10486.67,9796.07,-690.6,,,,,,,,,,,,FY2024,2.0,-6.6,63512.0,CC-WHPC-100,F-WHPC-9571,Closed,,,48.0,,,,,,,
Staffing,Security Analyst,,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Mar,,,,,,,,,,,,,,,,,,,,,,,10486.67,11577.57,1090.91,,,,,,,,,,,,FY2024,3.0,10.4,66701.0,CC-WHPC-100,F-WHPC-7373,Closed,,,48.0,,,,,,,
Staffing,Security Analyst,,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Apr,,,,,,,,,,,,,,,,,,,,,,,10486.67,10599.43,112.76,,,,,,,,,,,,FY2024,4.0,1.1,68759.0,CC-WHPC-100,F-WHPC-6333,Closed,,,48.0,,,,,,,
Staffing,Security Analyst,,,,,Historical_FY2024,,,,,,,,,,,,,,,,,May,,,,,,,,,,,,,,,,,,,,,,,10486.67,10042.07,-444.6,,,,,,,,,,,,FY2024,5.0,-4.2,65853.0,CC-WHPC-100,F-WHPC-7189,Closed,,,48.0,,,,,,,
Staffing,Security Analyst,,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Jun,,,,,,,,,,,,,,,,,,,,,,,10486.67,9138.69,-1347.98,,,,,,,,,,,,FY2024,6.0,-12.9,66887.0,CC-WHPC-100,F-WHPC-2708,Closed,,,48.0,,,,,,,
Staffing,Security Analyst,,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,10486.67,11467.03,980.36,,,,,,,,,,,,FY2024,7.0,9.3,65306.0,CC-WHPC-100,F-WHPC-1220,Closed,,,48.0,,,,,,,
Staffing,Security Analyst,,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Aug,,,,,,,,,,,,,,,,,,,,,,,10486.67,11422.43,935.76,,,,,,,,,,,,FY2024,8.0,8.9,65720.0,CC-WHPC-100,F-WHPC-9159,Closed,,,48.0,,,,,,,
Staffing,Security Analyst,,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Sep,,,,,,,,,,,,,,,,,,,,,,,10486.67,11888.54,1401.87,,,,,,,,,,,,FY2024,9.0,13.4,64679.0,CC-WHPC-100,F-WHPC-6127,Closed,,,48.0,,,,,,,
Staffing,Security Analyst,,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Oct,,,,,,,,,,,,,,,,,,,,,,,10486.67,10423.49,-63.18,,,,,,,,,,,,FY2024,10.0,-0.6,61966.0,CC-WHPC-100,F-WHPC-2905,Closed,,,48.0,,,,,,,
Staffing,Security Analyst,,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Nov,,,,,,,,,,,,,,,,,,,,,,,10486.67,10457.57,-29.1,,,,,,,,,,,,FY2024,11.0,-0.3,62908.0,CC-WHPC-100,F-WHPC-4486,Closed,,,48.0,,,,,,,
Staffing,Security Analyst,,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Dec,,,,,,,,,,,,,,,,,,,,,,,10486.67,10777.29,290.63,,,,,,,,,,,,FY2024,12.0,2.8,68183.0,CC-WHPC-100,F-WHPC-5849,Closed,,,48.0,,,,,,,
Staffing,User Support (2),,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Jan,,,,,,,,,,,,,,,,,,,,,,,14681.33,16360.65,1679.31,,,,,,,,,,,,FY2024,1.0,11.4,66905.0,CC-WHPC-100,F-WHPC-8459,Closed,,,48.0,,,,,,,
Staffing,User Support (2),,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Feb,,,,,,,,,,,,,,,,,,,,,,,14681.33,16171.96,1490.62,,,,,,,,,,,,FY2024,2.0,10.2,64970.0,CC-WHPC-100,F-WHPC-9071,Closed,,,48.0,,,,,,,
Staffing,User Support (2),,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Mar,,,,,,,,,,,,,,,,,,,,,,,14681.33,14099.54,-581.79,,,,,,,,,,,,FY2024,3.0,-4.0,61461.0,CC-WHPC-100,F-WHPC-9059,Closed,,,48.0,,,,,,,
Staffing,User Support (2),,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Apr,,,,,,,,,,,,,,,,,,,,,,,14681.33,14333.5,-347.83,,,,,,,,,,,,FY2024,4.0,-2.4,60697.0,CC-WHPC-100,F-WHPC-1996,Closed,,,48.0,,,,,,,
Staffing,User Support (2),,,,,Historical_FY2024,,,,,,,,,,,,,,,,,May,,,,,,,,,,,,,,,,,,,,,,,14681.33,12776.93,-1904.4,,,,,,,,,,,,FY2024,5.0,-13.0,66781.0,CC-WHPC-100,F-WHPC-7832,Closed,,,48.0,,,,,,,
Staffing,User Support (2),,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Jun,,,,,,,,,,,,,,,,,,,,,,,14681.33,13077.64,-1603.69,,,,,,,,,,,,FY2024,6.0,-10.9,65991.0,CC-WHPC-100,F-WHPC-4555,Closed,,,48.0,,,,,,,
Staffing,User Support (2),,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Jul,,,,,,,,,,,,,,,,,,,,,,,14681.33,13749.16,-932.17,,,,,,,,,,,,FY2024,7.0,-6.3,67183.0,CC-WHPC-100,F-WHPC-7302,Closed,,,48.0,,,,,,,
Staffing,User Support (2),,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Aug,,,,,,,,,,,,,,,,,,,,,,,14681.33,16052.14,1370.8,,,,,,,,,,,,FY2024,8.0,9.3,67384.0,CC-WHPC-100,F-WHPC-6568,Closed,,,48.0,,,,,,,
Staffing,User Support (2),,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Sep,,,,,,,,,,,,,,,,,,,,,,,14681.33,15102.67,421.33,,,,,,,,,,,,FY2024,9.0,2.9,62538.0,CC-WHPC-100,F-WHPC-2708,Closed,,,48.0,,,,,,,
Staffing,User Support (2),,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Oct,,,,,,,,,,,,,,,,,,,,,,,14681.33,14136.47,-544.87,,,,,,,,,,,,FY2024,10.0,-3.7,60204.0,CC-WHPC-100,F-WHPC-3997,Closed,,,48.0,,,,,,,
Staffing,User Support (2),,,,,Historical_FY2024,,,,,,,,,,,,,,,,,Nov,,,,,,,,,,,,,,,,,,,,,,,14681.33,13696.84,-984.5,,,,,,,,,,,,FY2024,11.0,-6.7,61179.0,CC-WHPC-100,F-WHPC-8856,Closed,,,48.0,,,,,,,
